osm_id,name,lat,lon,type,phone,website,address_city,address_street,category,tags.amenity,tags.cuisine,tags.name,extracted_emails,instagram,twitter,facebook,meta_description,tags.addr:city,tags.addr:housenumber,tags.addr:postcode,tags.addr:street,tags.fhrs:confidence_management,tags.fhrs:hygiene,tags.fhrs:id,tags.fhrs:local_authority_id,tags.fhrs:rating,tags.fhrs:structural,tags.phone,tags.source,tags.source:addr,tags.source:postcode,tags.website,tags.wheelchair,tags.wikidata,enrichment_error,tags.level,tags.indoor_seating,tags.outdoor_seating,tags.postal_code,tags.wikipedia,tags.brand,tags.brand:wikidata,tags.brand:wikipedia,tags.check_date,tags.contact:website,tags.name:ja,tags.opening_hours,tags.payment:cash,tags.payment:credit_cards,tags.payment:debit_cards,tags.note,tags.diet:vegetarian,linkedin,tags.diet:vegan,tags.name:en,tags.name:zh,tags.takeaway,tags.type,tags.official_name,tags.operator,tags.payment:american_express,tags.contact:instagram,tags.toilets:wheelchair,tags.old_name,tags.addr:country,tags.description,tags.source:addr:postcode,tags.survey:date,tags.reservation,tags.contact:facebook,tags.contact:twitter,tags.contact:phone,tags.addr:floor,tags.contact:fax,tags.addr:housename,tags.addr:place,tags.url,tags.disused,tags.email,tags.opening_hours:signed,tags.wikimedia_commons,tags.branch,tags.addr:interpolation,tags.wifi,tags.opening_hours:note,tags.alt_name,tags.diet:gluten_free,tags.fixme,tags.toilets,tags.toilets:access,tags.entrance,tags.air_conditioning,tags.capacity,tags.check_date:opening_hours,tags.highchair,tags.smoking,tags.name:zh-Hans,tags.name:zh-Hant,tags.building:levels,tags.addr:unit,tags.delivery,tags.name:es,tags.name:pt,tags.internet_access,tags.ref:vatin,tags.stars,tags.brand:en,tags.brand:zh,tags.internet_access:fee,tags.internet_access:ssid,tags.website:menu,tags.bar,tripadvisor,tags.diet:halal,tags.dog,tags.microbrewery,tags.payment:apple_pay,tags.payment:contactless,tags.payment:google_pay,tags.toilets:menstrual_products,tags.diet:meat,tags.check_date:diet:vegetarian,tags.payment:cards,tags.inscription,tags.building,tags.flickr,tags.image,tags.ref:GB:uprn,tags.roof:levels,tags.building:material,tags.roof:colour,tags.building:colour,tags.building:part,tags.toilets:unisex,tags.value,tags.wheelchair:description,tags.building:architecture,tags.source:addr:housenumber,tags.shop,tags.source:postal_code,tags.heritage,tags.heritage:operator,tags.heritage:website,tags.listed_status,tags.ref:GB:nhle,tags.short_name,tags.breakfast,tags.addr:parentstreet,tags.note:name:zh,tags.website:en,tags.serving_system:buffet,tags.payment:mastercard,tags.payment:visa,tags.changing_table,tags.toilets:disposal,tags.toilets:position,tags.cocktails
157779667,ROBATA,51.5128765,-0.1323317,way,+44 20 7287 5766,https://robata.co.uk/,London,Old Compton Street,restaurant,restaurant,japanese,ROBATA,[],https://www.instagram.com/robata.soho/?hl=en,,https://www.facebook.com/robata.soho/?locale=en_GB,Experience the best sushi and Japanese cuisine at Robata. Enjoy our wide selection of sake and modern asian dishes.,London,56,W1D 4UE,Old Compton Street,,,,,,,+44 20 7287 5766,Bing;photographic_survey;tags copied from node,,,https://robata.co.uk/,no,,,,,no,,,,,,,,,"Mo-Fr 12:00-15:00, 17:00-22:30; Sa 12:00-23:00; Su 12:00-22:30",,,,,,https://www.linkedin.com/company/robata?originalSubdomain=uk,,,,yes,,,,,robata.soho,,,,,,,,robata.soho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://robata.co.uk/menu,,,,,,,,,,,,,,yes,,,,,,,,,,cheap,,,,,,,,,,,,,,,,,,,,,,
157779676,Wahaca,51.5132474,-0.1335459,way,+44 20 7734 0195,,London,Wardour Street,restaurant,restaurant,mexican,Wahaca,,,,,,London,80-82,W1F 0TF,Wardour Street,5,5,412182,00688/0080/0/001,5,5,+44 20 7734 0195,photograph,,,,yes,,,0,,no,W1F 0TF,,Wahaca,Q21006829,,,,,Mo-Sa 12:00-23:00; Su 12:00-22:30,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157779689,Forty Dean Street,51.5133597,-0.1320737,way,+44 20 7734 1853,https://www.fortydeanstreet.com/,,Dean Street,restaurant,restaurant,italian,Forty Dean Street,"['info@fortydeanstreet.com', '4PXinfo@fortydeanstreet.com']",https://www.instagram.com/fortydeanstreet/,,https://www.facebook.com/FortyDeanStreet,"A small, family-run restaurant nestled in the bustling heart of Soho. We pride ourselves on offering an unforgettable dining experience where passion meets palate.",,40,,Dean Street,,,,,,,+44 20 7734 1853,Bing,,,https://www.fortydeanstreet.com/,no,,,,yes,yes,,,,,,2024-12-10,,,"Mo-Th 12:00-23:00; Fr-Sa 12:00-23:30; Su,PH 12:00-22:30",,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,
157779691,Cây Tre,51.5132453,-0.1320247,way,+44 20 7317 9118,https://www.caytrerestaurant.co.uk/locations/soho,London,Dean Street,restaurant,restaurant,vietnamese,Cây Tre,[],https://instagram.com/caytrerestaurant,,,"Authentic Vietnamese restaurant in London Soho serves up fresh, healthy Vietnamese food. Eat in, takeaway or 2-mile-delivery within 32 minutes.",London,42-43,W1D 4PZ,Dean Street,,,715212,,,,+44 20 7317 9118,Bing,,,https://www.caytrerestaurant.co.uk/locations/soho,yes,,,,,,,,,,,2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157779695,Prix Fixe,51.5134048,-0.132103,way,+44 20 7734 5976,http://www.prixfixe.net/,,Dean Street,restaurant,restaurant,french,Prix Fixe,[],,http://twitter.com/prixfixelondon,https://www.facebook.com/pages/Prix-Fixe-Brasserie/104739946242835,Book Online at Prix Fixe Brasserie Soho French Restaurant London Prix Fixe Brasserie,,39,,Dean Street,,,,,,,+44 20 7734 5976,Bing,,,http://www.prixfixe.net/,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,plaster,,white,,,,,,,,,,,,,,,,,,,,,,,,,
157779701,Ducksoup,51.513313,-0.1320436,way,+44 20 7287 4599,https://www.ducksoupsoho.co.uk/,London,Dean Street,restaurant,restaurant,vietnamese,Ducksoup,['4PYrestaurant@ducksoupsoho.co.uk'],,,,,London,41,W1D 4PY,Dean Street,,,412873,,,,+44 20 7287 4599,Bing;photograph,,,https://www.ducksoupsoho.co.uk/,no,Q7726826,,,,,,,,,,2024-10-22,,,Tu 17:00-22:30; We-Sa 12:00-22:30; Su 12:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,10033615510;100023472318;10033615511;10033615509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157779708,inamo,51.5144499,-0.1345157,way,,,London,Wardour Street,restaurant,restaurant,,inamo,,,,,,London,134-136,,Wardour Street,5,5,412198,00688/0136/0/000,5,5,,Bing;photographic_survey,,FSA Food Hygiene Ratings Database,,yes,,,,yes,no,W1F 8ZS,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157779712,Busaba,51.5138475,-0.1340603,way,,https://busaba.com/,,,restaurant,restaurant,thai,Busaba,[],https://www.instagram.com/busabaeathai/,,https://www.facebook.com/busabaeathai/,"Delicious Thai salads, soups, stir-fries, wok noodles, curries and char-grills, and Asian inspired drinks and cocktails. Experience modern Thai dining in 13 restaurant locations across London. Offers, events and vegan-friendly options available.",,,,,,,,,,,,photograph,,,https://busaba.com/,yes,,,0,,,,,Busaba,Q114507658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159482777,Nuttea,51.5152464,-0.1359047,way,,,London,Noel Street,cafe,cafe,tea,Nuttea,,,,,,London,5,W1F 8GD,Noel Street,,,1226823,,,,,Bing;photographic_survey,FHRS Open Data,,,yes,,,,yes,no,,,NUTTEA,Q111313216,,2024-07-30,,,,,,,,yes,,yes,NUTTEA,,yes,,,,,nuttea_uk,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,2024-07-10,,,,,4,,,,,wlan,,,NUTTEA,,,,,,,,,,,,,,,,,,yes,,,,,brick,,brown,,,,,,,,,,,,,,,,,,,,,,,,,
159482780,Blank Street Coffee,51.5150586,-0.1359223,way,,https://www.blankstreet.com/,,Noel Street,cafe,cafe,coffee_shop,Blank Street Coffee,[],https://www.instagram.com/blankstreet,,,"Our Winter 2025 drinks make the season's to-do list taste a little sweeter. Espresso Martini Latte (0.0% ABV), Blondie Matcha, Blondie Latte, and Earl Grey Matcha.",,22,,Noel Street,,,1576240,,,,,Bing;photographic_survey,,,https://www.blankstreet.com/,no,,,,yes,yes,,,Blank Street Coffee,Q114792509,,2024-11-26,,,Mo-Fr 06:30-19:00; Sa 07:00-19:00; Su 07:30-18:00,,yes,yes,,yes,,yes,,,yes,,,,,,,New Trimmings,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159482788,Vital Ingredient,51.5146056,-0.1355133,way,,,London,Berwick Street,cafe,cafe,health,Vital Ingredient,,,,,,London,36,,Berwick Street,10,10,411340,00335/0036/0/003,3,10,,Bing;survey,FSA Food Hygiene Ratings Database,FSA Food Hygiene Ratings Database,,,,,,,,W1F 8RR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,
159482792,Maresco,51.5151818,-0.1360667,way,,https://www.maresco.co.uk/,London,Berwick Street,restaurant,restaurant,spanish,Maresco,['info@maresco.co.uk'],https://www.instagram.com/maresco_soho/,https://twitter.com/MarescoSoho,https://www.facebook.com/maresco-111282761682086,,London,45,W1F 8SF,Berwick Street,,,1568187,,,,,,FHRS Open Data,FSA Food Hygiene Ratings Database,https://www.maresco.co.uk/,,,,,yes,no,W1F 8SF,,,,,,,,,,,,,,,,,,,,,,,,,Yumchaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,100023471855;10033585193,,brick,,brown,,,,,,,,,,,,,,,,,,,,,,,,,
159483965,Joyce's Jerk Joint,51.5153995,-0.1356544,way,,http://joycessoho.co.uk/,London,Wardour Street,restaurant,restaurant,caribbean,Joyce's Jerk Joint,['booking@joycesjerk.com'],,,,"More flavor for less Taste The Difference Rich in history and abudance in fresh local produce, Joyce's Jerk Joint is a refreshing Caribbean Restaurant located in the heart of London's shopping district. Drinks Menu Food Menu Daily Specials Menu Information Calories 480 Total Fat 20g Cholesterol 60mg Sodium 220 mg Total Carbohydrates 71g Protein 5g",London,189,W1F 8ZD,Wardour Street,,,412206,,,,,Bing,FHRS Open Data,,http://joycessoho.co.uk/,no,,,,yes,no,,,,,,2025-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,1,plaster,,white,,,,1 step at entrance,,,,,,,,,,,,,,,,,,,,,
159483966,KOZZEE,51.5154573,-0.1358125,way,,,London,Wardour Street,cafe,cafe,,KOZZEE,,,,,,London,193,,Wardour Street,,,,,,,,Bing,,,,,,,,,,,,,,,2025-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,1,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,
184421885,The Seafood Bar,51.5140182,-0.1330096,way,,https://www.redfort.co.uk/,London,Dean Street,restaurant,restaurant,fish,The Seafood Bar,,,,,,London,77,,Dean Street,,,,,,,,,,,https://www.redfort.co.uk/,,,"HTTPSConnectionPool(host='www.redfort.co.uk', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='www.redfort.co.uk', port=443) at 0x11197e6d0>, 'Connection to www.redfort.co.uk timed out. (connect timeout=5)'))",,yes,no,,,,,,2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,2023-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,10033533225;10033533226;100023472319;10033548510;100023601738;100023601737;10033592030;10033592017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217876210,Mountain,51.5119847,-0.1382228,way,,https://mountainbeakstreet.com,London,Beak Street,restaurant,restaurant,,Mountain,"['careers@mountainbeakstreet.com', 'press@mountainbeakstreet.com', 'bookings@mountainbeakstreet.com']",https://www.instagram.com/mountain.restaurant/,,,Mountain Beak Steet,London,16-18,W1F 9RD,Beak Street,,,,,,,,,,,,limited,,,,,no,,,,,,2024-08-02,https://mountainbeakstreet.com,,,yes,yes,yes,,,,,,,no,,,,,,,Byron,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,no,,,,,,,,,,,,,,,,yes,,,,no,yes,yes,yes,,,,,,yes,,,10033529898;100023470199;10033529897;10033595391;10033529919;10033595411;10033529918;10033570714;10033570715;10033570716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223406943,Himi,51.5135318,-0.1384862,way,,,London,Newburgh Street,restaurant,restaurant,,Himi,,,,,,London,4,W1F 7RF,Newburgh Street,,,,,,,,,,FSA Food Hygiene Ratings Database,,no,,,,,,W1F 7RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,wlan,,,,,,,,,,,,,,,,,,,,,retail,,,10033584849;10033584831;100023471183,,brick,#848685,#9D8C71,,,,,,,,,,,,,,,,,,,,,,,,,
223406956,Ugly Dumpling,51.5133649,-0.138379,way,,https://uglydumpling.co.uk/,London,Newburgh Street,restaurant,restaurant,asian;fusion,Ugly Dumpling,[],https://www.instagram.com/ugly.dumpling.uk,https://twitter.com/UglyDumplingUK,https://www.facebook.com/UglyDumplingUK,"Ugly Dumpling is a new food concept, transforming the humble dumpling from an Asian street snack to a new dining sensation.",London,1,W1F 7RB,Newburgh Street,,,991211,,,,,,,,https://uglydumpling.co.uk/,no,,,,yes,yes,,,,,,2025-05-07,,,,,yes,yes,,yes,,yes,,,,,,,,,,,GB,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,brick,#848685,#9D8C71,,,,,,,,,,,,,,,,,,,,,,,,,
223406957,Zahter,51.5138021,-0.1387508,way,,https://www.choccywoccydoodah.com/,London,Foubert's Place,restaurant,restaurant,turkish,Zahter,,,,,,London,30 - 32,W1F 7PS,Foubert's Place,,,1427800,,,,,,FHRS Open Data,,https://www.choccywoccydoodah.com/,no,,"HTTPSConnectionPool(host='www.choccywoccydoodah.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1129)')))",,,,,,,,,,,,Mo-Sa 10:00-19:00; Su 12:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,#848685,,,,,,,,,,,,,,,,,,,,,,,,,,
264288313,Soju & Co,51.5115245,-0.1346264,way,,,London,Great Windmill Street,restaurant,restaurant,korean,Soju & Co,,,,,,London,32,W1D 7LR,Great Windmill Street,,,,,,,,,,,,no,,,,,,,,,,,,,,"Tu-Sa 12:00-15:00, 18:00-22:30; Su 12:00-15:00, 18:00-21:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272006355,Lavazza,51.5140445,-0.1405821,way,,,,Great Marlborough Street,cafe,cafe,coffee_shop,Lavazza,,,,,,,24,,Great Marlborough Street,,,,,,,,photograph,,,,,,,0,,,,,Lavazza,Q543750,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272006364,Frankie & Benny's,51.5143196,-0.140247,way,,,,Argyll Street,restaurant,restaurant,american,Frankie & Benny's,,,,,,,3-4,,Argyll Street,,,,,,,,photograph,,,,no,,,0,,,,,Frankie & Benny's,Q5490892,en:Frankie & Benny's,2019-06-25,,,,,,,,,,,,,,,,,,,,Garfunkel's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272006369,Spaghetti House,51.5141769,-0.1401193,way,,https://www.spaghettihouse.co.uk/,,Argyll Street,restaurant,restaurant,italian,Spaghetti House,[],https://www.instagram.com/Spaghetti_House/,,,"London's oldest family run Italian restaurant, since 1955. View our menu and book a table at one of our restaurants today.",,1-4,,Argyll Street,,,,,,,,photograph,,,https://www.spaghettihouse.co.uk/,yes,,,0,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g186338-d1389784-Reviews-Spaghetti_House_Bryanston_Street-London_England.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272006370,Starbucks,51.5139372,-0.1392889,way,,,,Great Marlborough Street,cafe,cafe,coffee_shop,Starbucks,,,,,,,34,,Great Marlborough Street,,,,,,,,photograph,,,,no,,,0,yes,yes,,,Starbucks,Q37158,en:Starbucks,,,,,,,,,,,,,,yes,,Starbucks Coffee,Starbucks,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,mock_tudor,,,,,,,,,,,,,,,,,,,,
272084513,Masala Zone,51.5133755,-0.1376839,way,,https://www.masalazone.com/,London,Marshall Street,restaurant,restaurant,indian,Masala Zone,[],https://www.instagram.com/masalazone/,https://twitter.com/masalazone,https://www.facebook.com/masalazonerestaurants/,Masala Zone - Top Indian Restaurants in London. Some of Evening Standard's Best Indian Restaurants. Unique range of authentic food across India.,London,9,W1F 7EJ,Marshall Street,5,5,433682,01402/0009/0/000,4,10,,,,FSA Food Hygiene Ratings Database,https://www.masalazone.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272084517,Patisserie Valerie,51.5132044,-0.1376022,way,,,,,cafe,cafe,coffee_shop,Patisserie Valerie,,,,,,,,,,,,,,,,,photograph,,,,limited,,,0,,,,,Patisserie Valerie,Q22101966,en:Patisserie Valerie,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272198111,Kanada-Ya,51.5137753,-0.1389938,way,,https://www.kanada-ya.com/,London,Foubert's Place,restaurant,restaurant,japanese,Kanada-Ya,[],http://www.instagram.com/kanada_ya_ldn,https://twitter.com/KanadaYa_LDN,https://www.facebook.com/kanadayaldn,"Welcome To Kanada-Ya Ramen Bar. Specialists in authentic Tonkotsu ramen. The Best ラーメン Ramen in London. Angel, Covent Garden, Picadilly Circus, Carnaby, Ealing.",London,28,W1F 7PR,Foubert's Place,,,1413613,,,,,,FHRS Open Data,,https://www.kanada-ya.com/,no,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,100023471278;10092022378;10033648238;10033592764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272299395,Cafe Vins,51.5133564,-0.138799,way,,https://www.cafevins.com/,London,Marlborough Court,cafe,cafe,,Cafe Vins,['soho@cafevins.com'],,,,,London,1,W1F 7RU,Marlborough Court,,,,,,,,,,,https://www.cafevins.com/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,10033567967;100023471125;10033564745;10033564746;10033575843,,brick,#848685,#9D8C71,,,,,,,,,,,,,,,,,,,,,,,,,
272299415,Department of Coffee and Social Affairs,51.5135938,-0.1390067,way,,https://www.departmentofcoffee.com/,,Lowndes Court,cafe,cafe,,Department of Coffee and Social Affairs,[],,,,"Home delivery of Department of Coffee UK roasted espresso or filter coffee beans ground to specification or whole bean, delivered as a coffee subscription on a weekly, fortnightly or monthly basis, or as a one time purchase.",,3,,Lowndes Court,,,,,,,,,,,https://www.departmentofcoffee.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,100022774786;10033583759;10033583757;10033537641;10033537640;10033632706;10033632705;10033632707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273610374,Bar Crispin,51.5129412,-0.1394973,way,,,London,Kingly Street,restaurant,restaurant,,Bar Crispin,,,,,,London,19,W1B 5PY,Kingly Street,,,,,,,,Bing,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,100023470453;10033627808;10033627807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273610377,Pix Pintxos,51.5129679,-0.1393021,way,+44 20 7287 3031,https://www.pix-bar.com/carnaby?book=restaurant,,Ganton Street,restaurant,restaurant,spanish,Pix Pintxos,,,,,,,24,,Ganton Street,,,,,,,+44 20 7287 3031,Bing;photograph,,,https://www.pix-bar.com/carnaby?book=restaurant,,Q27083002,404 Client Error: Not Found for url: https://www.pix-bar.com/carnaby?book=restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pintxo bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,10033592809;100023471227;10033600541;10033534585;10033534584;10033592811;10033592810,,plaster,grey,white,,,,,,,,,,,,,,,,,,,,,,,,,
273697611,Andrew Edmunds,51.5131408,-0.1361757,way,,https://www.andrewedmunds.com/,London,Lexington Street,restaurant,restaurant,,Andrew Edmunds,['enquiries@andrewedmunds.com'],https://instagram.com/andrew.edmunds?igshid=17dd88i6gg634,,https://www.facebook.com/andrew.edmunds46,"Andrew Edmunds is a modern European restaurant in the heart of Soho. Fresh, seasonal, sustainably sourced ingredients. Award winning reasonably priced wine list. Romantic, cosy and relaxed atmosphere. Private dining, outside catering, Pre-Theatre Menu available. Wine Tastings & WSET courses. Romantic restaurant London. Wine Restaurant London",London,46,W1F 0LP,Lexington Street,,,411494,,,,,,,,https://www.andrewedmunds.com/,,,,,,,,,,,,,,,"Mo-Fr 12:00-15:30, 17:30-22:45; Sa 12:30-15:30, 17:30-22:45; Su 13:00-16:00, 18:00-22:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,10033583575;100023606701;10033564627;100023470210;10033656058;100022773431;10092022332;10033583570;10033537451;10033555565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273697638,Tapas Brindisa,51.5135195,-0.1365605,way,+44 20 7534 1690,http://www.tapasbrindisa.com,London,Broadwick Street,restaurant,restaurant,spanish,Tapas Brindisa,,,,,,London,46,W1F 7AF,Broadwick Street,,,,,,,+44 20 7534 1690,Bing;photograph,,,http://www.tapasbrindisa.com,limited,,"HTTPConnectionPool(host='www.tapasbrindisa.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='www.tapasbrindisa.com', port=80) at 0x10b8556a0>, 'Connection to www.tapasbrindisa.com timed out. (connect timeout=5)'))",,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,
273720724,Bao,51.5132177,-0.1365443,way,,https://baolondon.com,London,Lexington Street,restaurant,restaurant,taiwanese,Bao,"['phoebe@baolondon.com', 'info@baolondon.com']",https://instagram.com/bao_london,,https://www.facebook.com/baolondon/,Experience Michelin Bib Gourmand Taiwanese at BAO London. From classic pork to 40 day aged steak rice. Book now or order delivery,London,53,W1F 9AS,Lexington Street,,,411496,,,,,,,,https://baolondon.com,,,,,yes,no,,,,,,,,,"Mo-Sa 12:00-15:00, 17:30-22:00",,,,,,,,Bao,割包專門店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,4,,,,,,,,,,,,https://baolondon.com/menus/,,,,,,,,,,,,,,retail,,,10033623865;10033582857;100022773436;100023470075;10033577834,,brick,,brown,,,,,,,,,,,,,,,,,,,,,,,,,
273720730,Mildreds,51.513027,-0.1364264,way,+442074941634,https://www.mildreds.com/soho/,London,Lexington Street,restaurant,restaurant,international,Mildreds,"['hello@mildreds.co.uk', 'hello@mildreds.com']",https://www.instagram.com/mildredsrestaurants/,,,"Mildreds Soho - London’s original vegan pioneer. Since 1988, serving vibrant, globally inspired plant-based food & cocktails in the heart of Soho.",London,45,W1F 9AN,Lexington Street,,,,,,,+442074941634,,,,https://www.mildreds.com/soho/,,,,,yes,yes,,,Mildreds,Q110694603,,2025-11-30,,,Mo-Sa 09:00-23:00; Su 09:00-22:00,,,,,only,https://www.linkedin.com/company/mildreds-restaurants,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soho,,,,,,,,,,,,2025-11-30,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,100022773430,,plaster,,#BECBE1,,,,,,extrapolation,,,,,,,,,,,,,,,,,,,
